registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,oakencore/skillvet/SKILL.md,oakencore,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,oguzhnatly/fleet/SKILL.md,oguzhnatly,ATR-2026-00164,agent-manipulation,high,Skill Scope Hijacking and Cross-Agent Escalation,
OpenClaw,oliveskin/agent-tinman/SKILL.md,oliveskin,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,oliveskin/agent-tinman/SKILL.md,oliveskin,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,oliviapp8/video-stitcher/SKILL.md,oliviapp8,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,oloapiu/airshell/SKILL.md,oloapiu,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,onlyloveher/shield-cn/SKILL.md,onlyloveher,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,openclawchen8-lgtm/prompt-injection-filter/SKILL.md,openclawchen8-lgtm,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,openworkceo/openwork/SKILL.md,openworkceo,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,panchenbo/atomgit-powershell/SKILL.md,panchenbo,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,paolorollo/openclaw-sec/SKILL.md,paolorollo,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,paolorollo/openclaw-sec/SKILL.md,paolorollo,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,paolorollo/openclaw-sec/SKILL.md,paolorollo,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,parasyte-x/agentic-wallet-skill/SKILL.md,parasyte-x,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,parasyte-x/xtown-skills/SKILL.md,parasyte-x,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,parasyte-x/xtown-skills/SKILL.md,parasyte-x,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,patches429/giggle-generation-aimv/SKILL.md,patches429,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,pedrocarballo/adeptloop-improve/SKILL.md,pedrocarballo,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,pengjunquan-l/divorce-advisor/SKILL.md,pengjunquan-l,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,peteremiljensen/goodwallet/SKILL.md,peteremiljensen,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,phy041/phy-content-safety-guard/SKILL.md,phy041,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,phy041/phy-dotenv-inheritance-mapper/SKILL.md,phy041,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,phy041/phy-rate-limit-audit/SKILL.md,phy041,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,phy041/phy-skill-creator/SKILL.md,phy041,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,phy041/phy-skill-scanner/SKILL.md,phy041,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,phy041/phy-skill-scanner/SKILL.md,phy041,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,phy041/phy-ssrf-audit/SKILL.md,phy041,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,pickbert/gitlab-skill/SKILL.md,pickbert,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,pierremenard/auto-updater-ah1/SKILL.md,pierremenard,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,pitayak/eswr-studio/SKILL.md,pitayak,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,plabzzxx/skill-creator-claude/SKILL.md,plabzzxx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,polumish/server-audit/SKILL.md,polumish,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,ppiankov/openclaw-hardening/SKILL.md,ppiankov,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,probebuilders/rydberg-agent-node/SKILL.md,probebuilders,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,procaross/aicoin-market/SKILL.md,procaross,ATR-2026-00136,context-exfiltration,critical,Tool Response Data Piggybacking,
OpenClaw,pupuking723/skill-creator-anthropic/SKILL.md,pupuking723,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,pwu0125/skill-creator-opencode/SKILL.md,pwu0125,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,qianduoduo1422608857/xhs-publish/SKILL.md,qianduoduo1422608857,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,qoohsuan/mongodb-admin-toolkit/SKILL.md,qoohsuan,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,quanming1/canvas-workspace/SKILL.md,quanming1,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,quantweb3-scott/nexustrader/SKILL.md,quantweb3-scott,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,qwe123sddfsdfs/websocket-reconnect/SKILL.md,qwe123sddfsdfs,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,realpaaao/vultisig-sdk/SKILL.md,realpaaao,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,relayintel/relay-for-telegram/SKILL.md,relayintel,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,renixaus/yahoo-finance-lpm-1-0-0/SKILL.md,renixaus,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,renning22/workstation/SKILL.md,renning22,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,renning22/workstation/SKILL.md,renning22,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,retieflouw/tootoo-skill/SKILL.md,retieflouw,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,reynardoew/defillama-setup/SKILL.md,reynardoew,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,ricksf/anime-drama/SKILL.md,ricksf,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,rizaldii09/firstt/SKILL.md,rizaldii09,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,rk905/geeksdobyte-slack-botskill/SKILL.md,rk905,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,robin797860/otaku-wiki/SKILL.md,robin797860,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,robin9plus1/game-sentiment/SKILL.md,robin9plus1,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,robinc913/360guard-skillvetter-upgrade-version/SKILL.md,robinc913,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,robinoppenstam/vigil/SKILL.md,robinoppenstam,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,rocanome/safepaste/SKILL.md,rocanome,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,rockyzhuo/my-admapix/SKILL.md,rockyzhuo,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,roger0808/openclaw-git/SKILL.md,roger0808,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,rotemtam/clawback-sh/SKILL.md,rotemtam,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,rotorstar/id-cv-resume-creator/SKILL.md,rotorstar,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,rotorstar/id-cv-resume-creator/cv-builder/SKILL.md,rotorstar,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,royhk920/ai-prompt-engineer/SKILL.md,royhk920,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,rsdouglas/janee/SKILL.md,rsdouglas,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,rui000/test00/SKILL.md,rui000,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,rusel95/token-usage-optimizer/SKILL.md,rusel95,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,ryanbihai/china-top-doctor-referral/SKILL.md,ryanbihai,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,ryanprice/replenum-agent/skill.md,ryanprice,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,ryanxu19/clawlabor/SKILL.md,ryanxu19,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,sa9saq/lan-scanner/SKILL.md,sa9saq,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,sa9saq/moltbook-security/SKILL.md,sa9saq,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,sa9saq/moltbook-security/SKILL.md,sa9saq,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sa9saq/prompt-injection-guard/SKILL.md,sa9saq,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sa9saq/rey-network-scanner/SKILL.md,sa9saq,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,sakaen736jih/agent-browser-6aigix9qi2tu/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-b2x7tvcmbjgp/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-bzsqiuw0rznw/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-fopzsipap75u/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-ha2gvrwrmbil/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-jrdv4mcscrb2/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-npzrafdduyrm/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-plyd56pz7air/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-shdaumcajgxf/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-txfumuva5m6u/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-ufymjtykwuas/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-ymepfebfpc2x/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/agent-browser-zd1dook9mtfz/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-3miomc4dvir/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-5cnufr8quj5/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-ah1/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-drvd2u5bgft/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-dyismmj5csx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-ek1qviijfp1/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-eu0vxzedkgb/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-jhsfi4ehp1b/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-jrpkyiayibm/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-lrssiatzxpx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-nz2uvldrokd/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-pb70kpsnfof/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-qahxnvcnurj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-qg0anavwlmt/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-sgr/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-sgtm55aoazj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-uqmlhjh7pgz/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/auto-updater-vombw4ciwc0/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-0p/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-2l/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-ag/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-ar/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-ch/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-co/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-fa/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-h4/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-hg/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-js/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-mh/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-nc/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-rl/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-su/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-vu/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-wo/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-xn/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-yf/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-yt/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/bird-za/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-0ds2em57jf/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-1qbvz9cvc3/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-2trnbtcgyo/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-3ffldvumfb/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-3jv6c6gijf/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/clawdhub-8rhr8q1zgy/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
